mode,alpha,k,theta,a_avg_mean,s_avg_mean,u,v,R,Psi,du,dv,D_uv_step,L_struct_uv
xw,0.65,2.2,0.9817477042468103,0.9246459825789134,-0.7906069417660335,1.62015004210075,-1.07304838391643,1.94327532612975,1.88815949657235,-0.03711933534406,0.08167223146703,0.089711752012704,1.26876743370714
xw,0.65,2.2,1.0799224746714913,0.9199415860462351,-0.7634259545432949,1.58864674898823,-1.00437625673449,1.87951327693179,1.76628507908143,-0.0315032931125199,0.0686721271819399,0.0755534150692467,1.34432084877639
xw,0.65,2.2,1.1780972450961724,0.9158770978256722,-0.7392151200335838,1.56282598032051,-0.948746678608883,1.8282629200791,1.67127265246808,-0.0258207686677201,0.0556295781256071,0.0613299442118199,1.40565079298821
xw,0.65,2.2,1.2762720155208536,0.9125770703375763,-0.7191768074606523,1.54272463086728,-0.905937795836988,1.78905633690238,1.60036128830528,-0.0201013494532301,0.042808882771895,0.0472933895382718,1.45294418252648
xw,0.65,2.2,1.3744467859455345,0.9101436289464662,-0.7042305964171723,1.52836059911791,-0.875644458003035,1.76143104825806,1.55131966888375,-0.0143640317493701,0.0302933378339529,0.033526284095004,1.48647046662149
xw,0.65,2.2,1.4726215563702154,0.9086525025221595,-0.6950146886044126,1.51974094421467,-0.857591534765666,1.74501454951649,1.52253788901212,-0.00861965490323979,0.0180529232373691,0.0200051615355959,1.50647562815708
xw,0.65,2.2,1.5707963267948966,0.908150228869221,-0.6919019314632814,1.51686763266344,-0.851595220862333,1.73956943960785,1.51305091760878,-0.00287331155123005,0.00599631390333299,0.006649187897611,1.51312481605469
xw,0.65,2.2,1.6689710972195777,0.9086525025221595,-0.6950146886044125,1.51974094421467,-0.857591534765665,1.74501454951649,1.52253788901212,0.00287331155123005,-0.005996313903332,0.0066491878976101,1.5197740039523
xw,0.65,2.2,1.7671458676442586,0.9101436289464662,-0.7042305964171723,1.52836059911791,-0.875644458003035,1.76143104825806,1.55131966888375,0.00861965490323979,-0.0180529232373701,0.0200051615355968,1.5397791654879
xw,0.65,2.2,1.8653206380689396,0.9125770703375763,-0.7191768074606523,1.54272463086728,-0.905937795836988,1.78905633690238,1.60036128830528,0.0143640317493701,-0.0302933378339529,0.033526284095004,1.5733054495829
xw,0.65,2.2,1.9634954084936207,0.9158770978256722,-0.7392151200335838,1.56282598032051,-0.948746678608883,1.8282629200791,1.67127265246808,0.0201013494532301,-0.042808882771895,0.0472933895382718,1.62059883912117
xw,0.65,2.2,2.061670178918302,0.9199415860462351,-0.7634259545432949,1.58864674898823,-1.00437625673449,1.87951327693179,1.76628507908143,0.0258207686677201,-0.0556295781256071,0.0613299442118199,1.68192878333299
xw,0.65,2.2,2.1598449493429825,0.9246459825789134,-0.7906069417660335,1.62015004210075,-1.07304838391643,1.94327532612975,1.88815949657235,0.0315032931125199,-0.0686721271819399,0.0755534150692467,1.75748219840224
xw,0.65,2.2,2.2580197197676637,0.9298484433123965,-0.8193118900608418,1.65726937744481,-1.15472061538346,2.01988155321243,2.03996074450392,0.03711933534406,-0.08167223146703,0.089711752012704,1.84719395041495
xw,0.65,2.2,2.356194490192345,0.935396037782664,-0.8479613096194997,1.69989575583453,-1.24885164259822,2.10933070093917,2.22463800296226,0.0426263783897201,-0.09413102721476,0.103332755789873,1.95052670620482
xw,0.65,2.2,2.454369260617026,0.9411317982276014,-0.8750383277690172,1.74786270312889,-1.35418865577021,2.21107461303452,2.44442547220288,0.04796694729436,-0.10533701317199,0.115744176426877,2.06627088263169
xw,0.65,2.2,2.552544031041707,0.9469022285765251,-0.899329772278025,1.80092991486132,-1.4687031243439,2.32388412484356,2.70021871284997,0.05306721173243,-0.11451446857369,0.126212885529843,2.19248376816154
xw,0.65,2.2,2.650718801466388,0.9525647362810434,-0.9201126826480123,1.85876656216731,-1.58976102176019,2.44588496028314,2.99117661946963,0.0578366473059899,-0.12105789741629,0.134164422625562,2.3266481907871
xw,0.65,2.2,2.748893571891069,0.9579943439032972,-0.9371940527775461,1.92093582809478,-1.71447303526502,2.57476450268933,3.31470612215453,0.06216926592747,-0.12471201350483,0.139348856968363,2.46599704775546
xw,0.65,2.2,2.84706834231575,0.9630890228759398,-0.9508008333376328,1.98688277691244,-1.84005928270757,2.70804751307461,3.66676066653478,0.0659469488176601,-0.12558624744255,0.141848178011071,2.60784522576653
xw,0.65,2.2,2.945243112740431,0.9677730980819773,-0.9614008200407717,2.05592810411864,-1.96409158469105,2.84332483588476,4.04224806117955,0.0690453272062002,-0.12403230198348,0.14195516596564,2.74980039173217
xw,0.65,2.2,3.043417883165112,0.9719983977205008,-0.9695409784158144,2.12727049492075,-2.08458678154195,2.97838577224976,4.43539090416991,0.0713423908021098,-0.1204951968509,0.140031529269297,2.88983192100147
xw,0.65,2.2,3.141592653589793,0.9757431300314519,-0.9757431300314519,2.20000000000001,-2.20000000000001,3.11126983722082,4.84000000000003,0.07272950507926,-0.11541321845806,0.136417711107913,3.02624963210938
xw,0.65,2.2,3.2397674240144743,0.9719983977205008,-0.9695409784158144,2.12727049492075,-2.08458678154195,2.97838577224976,4.43539090416991,-0.07272950507926,0.11541321845806,0.136417711107913,3.1626673432173
xw,0.65,2.2,3.3379421944391554,0.9677730980819773,-0.9614008200407717,2.05592810411864,-1.96409158469105,2.84332483588476,4.04224806117955,-0.0713423908021098,0.1204951968509,0.140031529269297,3.30269887248659
xw,0.65,2.2,3.436116964863836,0.9630890228759398,-0.9508008333376328,1.98688277691244,-1.84005928270757,2.70804751307461,3.66676066653478,-0.0690453272062002,0.12403230198348,0.14195516596564,3.44465403845223
xw,0.65,2.2,3.5342917352885173,0.9579943439032973,-0.9371940527775461,1.92093582809478,-1.71447303526502,2.57476450268933,3.31470612215453,-0.0659469488176601,0.12558624744255,0.141848178011071,3.5865022164633
xw,0.65,2.2,3.6324665057131984,0.9525647362810434,-0.9201126826480124,1.85876656216731,-1.58976102176019,2.44588496028314,2.99117661946963,-0.06216926592747,0.12471201350483,0.139348856968363,3.72585107343167
xw,0.65,2.2,3.730641276137879,0.9469022285765251,-0.899329772278025,1.80092991486132,-1.4687031243439,2.32388412484356,2.70021871284997,-0.0578366473059899,0.12105789741629,0.134164422625562,3.86001549605723
xw,0.65,2.2,3.8288160465625602,0.9411317982276014,-0.8750383277690174,1.74786270312889,-1.35418865577021,2.21107461303452,2.44442547220288,-0.05306721173243,0.11451446857369,0.126212885529843,3.98622838158707
xw,0.65,2.2,3.9269908169872414,0.935396037782664,-0.8479613096194997,1.69989575583453,-1.24885164259822,2.10933070093917,2.22463800296226,-0.04796694729436,0.10533701317199,0.115744176426877,4.10197255801395
xw,0.65,2.2,4.025165587411922,0.9298484433123965,-0.8193118900608419,1.65726937744481,-1.15472061538346,2.01988155321243,2.03996074450392,-0.0426263783897201,0.09413102721476,0.103332755789873,4.20530531380382
xw,0.65,2.2,4.123340357836604,0.9246459825789134,-0.7906069417660335,1.62015004210075,-1.07304838391643,1.94327532612975,1.88815949657235,-0.03711933534406,0.08167223146703,0.089711752012704,4.29501706581653
xw,0.65,2.2,4.221515128261284,0.9199415860462351,-0.7634259545432949,1.58864674898823,-1.00437625673449,1.87951327693179,1.76628507908143,-0.0315032931125199,0.0686721271819399,0.0755534150692467,4.37057048088577
xw,0.65,2.2,4.319689898685965,0.9158770978256722,-0.739215120033584,1.56282598032051,-0.948746678608883,1.8282629200791,1.67127265246808,-0.0258207686677201,0.0556295781256071,0.0613299442118199,4.43190042509759
xw,0.65,2.2,4.417864669110647,0.9125770703375763,-0.7191768074606523,1.54272463086728,-0.905937795836988,1.78905633690238,1.60036128830528,-0.0201013494532301,0.042808882771895,0.0472933895382718,4.47919381463586
xw,0.65,2.2,4.516039439535327,0.9101436289464662,-0.7042305964171723,1.52836059911791,-0.875644458003035,1.76143104825806,1.55131966888375,-0.0143640317493701,0.0302933378339529,0.033526284095004,4.51272009873087
xw,0.65,2.2,4.614214209960009,0.9086525025221595,-0.6950146886044125,1.51974094421467,-0.857591534765665,1.74501454951649,1.52253788901212,-0.00861965490323979,0.0180529232373701,0.0200051615355968,4.53272526026646
xw,0.65,2.2,4.71238898038469,0.908150228869221,-0.6919019314632814,1.51686763266344,-0.851595220862333,1.73956943960785,1.51305091760878,-0.00287331155123005,0.005996313903332,0.0066491878976101,4.53937444816407
xw,0.65,2.2,4.81056375080937,0.9086525025221595,-0.6950146886044125,1.51974094421467,-0.857591534765665,1.74501454951649,1.52253788901212,0.00287331155123005,-0.005996313903332,0.0066491878976101,4.54602363606168
xw,0.65,2.2,4.908738521234052,0.9101436289464662,-0.7042305964171723,1.52836059911791,-0.875644458003035,1.76143104825806,1.55131966888375,0.00861965490323979,-0.0180529232373701,0.0200051615355968,4.56602879759728
xw,0.65,2.2,5.006913291658733,0.9125770703375763,-0.7191768074606523,1.54272463086728,-0.905937795836988,1.78905633690238,1.60036128830528,0.0143640317493701,-0.0302933378339529,0.033526284095004,4.59955508169228
xw,0.65,2.2,5.105088062083414,0.9158770978256722,-0.739215120033584,1.56282598032051,-0.948746678608883,1.8282629200791,1.67127265246808,0.0201013494532301,-0.042808882771895,0.0472933895382718,4.64684847123056
xw,0.65,2.2,5.203262832508095,0.9199415860462351,-0.7634259545432949,1.58864674898823,-1.00437625673449,1.87951327693179,1.76628507908143,0.0258207686677201,-0.0556295781256071,0.0613299442118199,4.70817841544237
xw,0.65,2.2,5.301437602932776,0.9246459825789134,-0.7906069417660334,1.62015004210075,-1.07304838391643,1.94327532612975,1.88815949657235,0.0315032931125199,-0.0686721271819399,0.0755534150692467,4.78373183051162
xw,0.65,2.2,5.399612373357457,0.9298484433123965,-0.8193118900608418,1.65726937744481,-1.15472061538346,2.01988155321243,2.03996074450392,0.03711933534406,-0.08167223146703,0.089711752012704,4.87344358252433
xw,0.65,2.2,5.497787143782138,0.935396037782664,-0.8479613096194996,1.69989575583453,-1.24885164259822,2.10933070093917,2.22463800296226,0.0426263783897201,-0.09413102721476,0.103332755789873,4.9767763383142
xw,0.65,2.2,5.595961914206819,0.9411317982276013,-0.8750383277690172,1.74786270312889,-1.35418865577021,2.21107461303452,2.44442547220288,0.04796694729436,-0.10533701317199,0.115744176426877,5.09252051474108
xw,0.65,2.2,5.6941366846315,0.9469022285765251,-0.899329772278025,1.80092991486132,-1.4687031243439,2.32388412484356,2.70021871284997,0.05306721173243,-0.11451446857369,0.126212885529843,5.21873340027092
xw,0.65,2.2,5.792311455056181,0.9525647362810434,-0.9201126826480123,1.85876656216731,-1.58976102176019,2.44588496028314,2.99117661946963,0.0578366473059899,-0.12105789741629,0.134164422625562,5.35289782289648
xw,0.65,2.2,5.890486225480862,0.9579943439032972,-0.9371940527775461,1.92093582809478,-1.71447303526502,2.57476450268933,3.31470612215453,0.06216926592747,-0.12471201350483,0.139348856968363,5.49224667986484
xw,0.65,2.2,5.988660995905543,0.9630890228759398,-0.9508008333376328,1.98688277691244,-1.84005928270757,2.70804751307461,3.66676066653478,0.0659469488176601,-0.12558624744255,0.141848178011071,5.63409485787591
xw,0.65,2.2,6.086835766330224,0.9677730980819773,-0.9614008200407717,2.05592810411864,-1.96409158469105,2.84332483588476,4.04224806117955,0.0690453272062002,-0.12403230198348,0.14195516596564,5.77605002384156
xw,0.65,2.2,6.1850105367549055,0.9719983977205008,-0.9695409784158145,2.12727049492075,-2.08458678154195,2.97838577224976,4.43539090416991,0.0713423908021098,-0.1204951968509,0.140031529269297,5.91608155311085
